customer_id,loan_amount,loan_purpose,transaction_count,spending_ratio,default_flag
CUST1557,77903.15500626992,Car,37,14.69,0
CUST1558,262970.4027339216,Car,46,29.92,0
CUST1559,54307.39772120689,Education,164,16.63,0
CUST1560,97032.72466668894,Car,129,9.69,0
CUST1561,470824.77040315943,Car,8,10.59,0
CUST1562,119036.48147369671,Car,24,13.95,0
CUST1563,187387.03838990605,Business,72,22.85,0
CUST1564,728149.8075355142,Car,62,31.06,0
CUST1565,84417.27985489117,Home,179,24.56,1
CUST1566,143420.85584426546,Home,84,21.85,0
CUST1567,253141.72800914178,Home,138,28.46,0
CUST1568,371970.35298233817,Business,99,22.43,0
CUST1569,599814.2925124096,Home,172,10.47,0
CUST1570,637671.0305043858,Other,155,14.73,0
CUST1571,394742.6980950429,Home,8,12.71,0
CUST1572,84799.84140472955,Business,169,30.91,0
CUST1573,26280.567043185813,Business,174,10.2,0
CUST1574,141035.34664982662,Car,48,10.3,0
CUST1575,58156.37574669428,Education,129,17.9,0
CUST1576,329802.99137673655,Home,46,43.14,0
CUST1577,290535.1144225278,Car,33,23.75,0
CUST1578,31241.925698701718,Home,151,27.68,0
CUST1579,472879.00646673114,Car,164,9.46,0
CUST1580,91501.95745834144,Business,48,22.97,0
CUST1581,161508.4302471801,Home,59,9.43,0
CUST1582,295605.18449517654,Business,84,23.7,0
CUST1583,160274.94136926837,Car,137,7.5,0
CUST1584,165530.19784023147,Car,117,13.88,0
CUST1585,36970.15702967887,Other,178,5.89,0
CUST1586,148308.60951610404,Education,177,10.57,0
CUST1587,381880.67783214286,Education,25,8.07,0
CUST1588,636795.183124638,Education,82,22.77,0
CUST1589,153394.4323770363,Other,154,17.24,0
CUST1590,157732.2065305213,Home,34,13.02,0
CUST1591,323192.0983599192,Education,27,17.44,0
CUST1592,735178.0022979032,Car,9,10.85,0
CUST1593,97673.17966702589,Home,67,19.32,0
CUST1594,165019.01002241345,Home,63,15.82,0
CUST1595,417376.03367029264,Home,86,51.44,0
CUST1596,255205.782205178,Car,56,37.22,0
CUST1597,49298.211702884146,Business,69,26.32,0
CUST1598,267035.8074707596,Business,43,19.03,0
CUST1599,71678.03626324466,Car,7,20.29,0
CUST1600,198447.66669972095,Home,174,30.58,0
CUST1601,208279.11523448216,Home,75,18.99,0
CUST1602,542278.7694055319,Car,159,19.59,0
CUST1603,175203.96650923672,Education,160,12.33,0
CUST1604,101932.48827856008,Home,19,11.66,0
CUST1605,85655.13749666509,Car,76,15.59,0
CUST1606,538368.5985111885,Other,74,4.45,0
CUST1607,66887.05433001256,Education,8,16.21,0
CUST1608,158724.23021696563,Business,98,14.57,0
CUST1609,71809.28139934008,Education,149,25.52,0
CUST1610,391036.3857601675,Home,38,30.34,0
CUST1611,180790.68958093313,Home,128,59.48,1
CUST1612,128135.9974516079,Business,138,21.97,0
CUST1613,132001.69222151898,Education,40,17.74,0
CUST1614,497997.84908826614,Car,103,12.39,0
CUST1615,221732.40660506,Home,171,9.73,0
CUST1616,336344.9261997765,Education,84,25.97,0
CUST1617,588350.0762171162,Home,70,16.22,0
CUST1618,600038.8273972103,Home,140,20.34,0
CUST1619,119563.68671484035,Home,147,16.6,0
CUST1620,781500.0137340833,Car,95,16.82,0
CUST1621,26297.628897117524,Home,84,18.35,0
CUST1622,138236.21200450417,Home,63,20.31,0
CUST1623,585358.0463291171,Education,14,26.32,0
CUST1624,100270.72352220607,Car,11,8.88,0
CUST1625,99735.21098263297,Car,116,22.04,0
CUST1626,110107.0249426569,Car,80,8.64,0
CUST1627,256889.4896557401,Other,16,23.35,0
CUST1628,164211.4329732002,Home,83,19.3,0
CUST1629,344328.16494758474,Home,50,15.83,0
CUST1630,583236.0668864688,Education,36,16.14,0
CUST1631,300367.416071458,Home,164,17.61,0
CUST1632,77185.64925100713,Car,119,28.37,0
CUST1633,694581.5421333233,Car,118,27.15,0
CUST1634,96798.76236330712,Other,130,25.6,0
CUST1635,60598.64469804584,Business,94,8.39,0
CUST1636,43568.6807055105,Other,65,21.94,0
CUST1637,227175.1486896113,Home,65,4.96,1
CUST1638,50192.5658180195,Business,106,5.67,0
CUST1639,57350.127806992634,Home,118,28.85,0
CUST1640,109179.62214865988,Education,178,7.98,0
CUST1641,102700.6383132339,Education,96,15.04,0
CUST1642,251736.51869464637,Home,133,33.19,0
CUST1643,444219.54462680576,Education,111,22.02,0
CUST1644,378188.94873499876,Home,53,19.79,0
CUST1645,96117.02815994187,Home,29,16.0,0
CUST1646,90362.21748311573,Other,20,17.51,0
CUST1647,863820.5019711689,Home,145,12.03,0
CUST1648,22067.58670619927,Home,112,12.94,0
CUST1649,549484.338174791,Car,168,17.17,0
CUST1650,75701.06444594408,Business,48,18.47,0
CUST1651,755710.5982735374,Home,87,15.2,0
CUST1652,124754.36373814088,Car,51,5.38,0
CUST1653,165111.7150748589,Business,128,35.96,0
CUST1654,326998.6016010481,Home,84,26.28,0
CUST1655,241482.24474016132,Home,80,14.85,0
CUST1656,115659.16643029134,Business,24,26.69,1
CUST1657,221764.3216007599,Car,150,13.75,0
CUST1658,347988.71085212193,Business,16,19.27,0
CUST1659,30814.298131152915,Home,116,6.29,0
CUST1660,22815.62241634743,Other,157,18.7,0
CUST1661,173153.1972485597,Other,64,14.29,1
CUST1662,55343.8384243881,Home,79,18.34,0
CUST1663,292917.3303344011,Home,114,38.67,0
CUST1664,80216.30674571649,Other,38,16.3,0
CUST1665,161783.35287082562,Car,145,13.08,0
CUST1666,75059.1130294129,Car,170,13.15,0
CUST1667,218785.88796399112,Education,144,8.1,0
CUST1668,50839.67314751951,Business,40,20.13,0
CUST1669,11364753.662060816,Business,32,21.48,0
CUST1670,33121.30060871698,Home,43,16.99,0
CUST1671,791187.0045703134,Home,81,26.05,0
CUST1672,58371.205817926035,Business,175,26.17,0
CUST1673,328160.16816752765,Business,108,17.03,0
CUST1674,37585.82185317282,Education,95,22.04,0
CUST1675,48617.23241049163,Other,119,48.73,0
CUST1676,197764.78728831353,Education,163,10.9,0
CUST1677,176311.8272836926,Home,6,24.21,0
CUST1678,776962.1795593944,Business,121,17.17,0
CUST1679,744358.6992269882,Car,86,27.74,0
CUST1680,398087.60386495455,Home,94,11.06,0
CUST1681,250389.79025635007,Home,46,18.18,0
CUST1682,171724.16871166285,Business,35,11.71,0
CUST1683,130083.45463259933,Other,65,6.8,0
CUST1684,754779.1402331064,Home,106,33.19,0
CUST1685,250897.33263155972,Home,60,13.23,0
CUST1686,236323.68373233677,Car,87,10.79,0
CUST1687,85959.2016062532,Business,132,12.32,0
CUST1688,31955.835118372357,Education,18,40.94,1
CUST1689,745964.1770479172,Car,18,31.67,0
CUST1690,114122.95141317917,Education,161,14.74,0
CUST1691,166113.1178729413,Home,54,25.3,0
CUST1692,50440.218326641196,Car,105,9.61,0
CUST1693,473385.2380532922,Home,72,21.37,0
CUST1694,27005.193364008723,Business,75,13.26,0
CUST1695,468927.9605421388,Home,15,20.45,0
CUST1696,57788.5887204131,Education,18,8.27,0
CUST1697,564129.3676640526,Home,110,12.21,0
CUST1698,347122.8975993423,Car,108,18.01,0
CUST1699,64982.18422025957,Home,135,17.92,0
CUST1700,228572.86537543664,Home,132,7.91,0
CUST1701,113730.21040697976,Home,12,10.12,0
CUST1702,69074.62486481715,Business,175,20.32,1
CUST1703,510072.1046530254,Car,141,19.16,0
CUST1704,149178.55124775702,Education,23,22.82,0
CUST1705,147100.35544876818,Car,144,18.09,0
CUST1706,66548.26278354251,Car,159,9.71,0
CUST1707,140748.17624141046,Car,116,13.78,0
CUST1708,533184.0245680222,Other,62,21.45,0
CUST1709,132796.9252774674,Car,29,9.97,0
CUST1710,777082.2683340203,Home,49,9.37,0
CUST1711,751127.0030067783,Other,106,14.13,0
CUST1712,59133.822485812634,Home,52,18.84,0
CUST1713,68794.33591726611,Business,54,6.54,0
CUST1714,516349.53248439636,Home,85,14.57,0
CUST1715,144708.1730499274,Education,48,21.31,0
CUST1716,21095.89403231967,Home,63,23.52,0
CUST1717,100007.18071550455,Other,165,9.96,0
CUST1718,247595.17836929348,Car,107,19.81,0
CUST1719,421443.6152186428,Home,82,27.03,0
CUST1720,55791.158657259046,Home,160,22.27,0
CUST1721,49285.568988890314,Car,22,13.38,0
CUST1722,658058.7561692196,Education,165,4.99,0
CUST1723,367724.6037046409,Car,120,18.26,0
CUST1724,242765.17615976217,Home,110,36.21,0
CUST1725,386536.6275666362,Car,147,24.83,0
CUST1726,160027.76071012678,Car,15,23.98,0
CUST1727,375175.64543002134,Home,168,17.89,0
CUST1728,136225.36338712196,Home,147,25.75,0
CUST1729,89959.75162935827,Education,66,19.14,0
CUST1730,346421.4960987869,Other,52,6.87,0
CUST1731,156040.58036994032,Home,98,25.68,0
CUST1732,1015840.8762641131,Business,147,10.69,0
CUST1733,127497.80059054722,Home,91,17.01,1
CUST1734,656889.4839181189,Car,175,23.8,0
CUST1735,695625.9597874122,Car,54,11.31,0
CUST1736,89219.47773043178,Home,64,10.05,0
CUST1737,420145.7849605723,Car,63,20.88,0
CUST1738,161881.84656495,Business,19,9.42,0
CUST1739,643814.1886429844,Other,33,14.93,0
CUST1740,169515.74413302797,Home,44,28.91,0
CUST1741,360941.23366908584,Home,35,37.09,0
CUST1742,177293.17766287117,Other,77,6.75,0
CUST1743,84628.16845040183,Home,15,14.74,0
CUST1744,75582.88556591726,Education,85,31.03,0
CUST1745,158533.85563931146,Home,66,13.48,0
CUST1746,372129.5294008449,Car,140,24.43,0
CUST1747,252262.62640004346,Home,55,25.37,0
CUST1748,311692.77069366165,Business,61,12.12,0
CUST1749,102935.08518616362,Business,136,20.38,0
CUST1750,184172.64117349492,Home,168,21.0,0
CUST1751,31352.72712714191,Business,151,25.92,0
CUST1752,445295.68585613085,Car,28,7.3,0
CUST1753,1168611.035056387,Home,45,31.39,0
CUST1754,150589.23979166616,Business,53,23.18,0
CUST1755,22756.04922595867,Car,178,9.34,0
CUST1756,66519.94438198721,Home,40,15.43,0
CUST1757,284266.99075325514,Home,14,25.0,1
CUST1758,256738.59715441274,Other,82,9.6,0
CUST1759,407632.77316412656,Business,139,10.36,0
CUST1760,93218.55239472676,Business,144,16.6,0
CUST1761,380591.2522772395,Home,90,13.22,0
CUST1762,311175.2198547095,Business,169,18.64,0
CUST1763,117452.50931790945,Home,168,24.82,0
CUST1764,217132.8222055569,Other,64,18.84,0
CUST1765,59829.194435707876,Home,100,16.36,0
CUST1766,170627.65968159217,Car,12,24.87,0
CUST1767,552572.8694978887,Car,139,15.6,0
CUST1768,156695.84778805292,Business,111,11.33,0
CUST1769,477469.2598684771,Business,175,29.3,0
CUST1770,243054.06858757505,Car,62,4.91,0
CUST1771,73260.16232662482,Car,85,16.98,0
CUST1772,237534.48962792606,Business,90,13.71,0
CUST1773,196296.5039294998,Home,178,10.37,0
CUST1774,147140.93560250683,Business,38,19.09,0
CUST1775,51853.37614274275,Other,88,20.69,0
CUST1776,154767.12462278578,Home,121,10.86,0
CUST1777,38886.352488434706,Home,26,8.18,0
CUST1778,45998.43236692806,Home,153,8.56,0
CUST1779,154427.84582650493,Home,19,40.72,1
CUST1780,111098.11975849025,Car,137,43.03,0
CUST1781,669387.827170676,Education,106,16.69,0
CUST1782,137783.38899525345,Car,149,8.28,0
CUST1783,374557.8630466631,Home,151,15.29,0
CUST1784,208887.34371272367,Education,9,5.47,0
CUST1785,324421.3219093535,Education,27,19.25,0
CUST1786,95315.45971813536,Other,87,10.0,0
CUST1787,731418.8024521366,Home,18,8.98,0
CUST1788,208802.7233285879,Education,14,26.81,0
CUST1789,464943.99663547584,Other,35,15.22,0
CUST1790,133550.56022716576,Car,145,25.35,0
CUST1791,46398.84387840096,Car,131,30.07,0
CUST1792,299993.4430939107,Home,154,15.73,0
CUST1793,21947.47776557669,Business,41,16.4,0
CUST1794,181228.80568991796,Car,171,27.91,0
CUST1795,73546.54176612973,Other,142,12.56,0
CUST1796,266796.020179859,Business,35,29.29,0
CUST1797,990857.3460634362,Car,175,5.98,0
CUST1798,176093.2728673307,Car,103,13.77,0
CUST1799,445248.88818030123,Home,168,18.06,0
CUST1800,197209.50356446826,Home,39,9.0,0
CUST1801,191215.41566698058,Education,115,19.78,0
CUST1802,686332.0785738054,Education,72,17.92,0
CUST1803,571741.1692992015,Car,121,11.4,0
CUST1804,405211.82317918976,Business,130,11.19,0
CUST1805,107835.06869744167,Home,179,10.63,0
CUST1806,216869.08907470354,Car,10,7.51,0
CUST1807,83367.58406501569,Car,123,36.78,0
CUST1808,166709.29307417382,Home,160,14.8,0
CUST1809,21566152.58941161,Other,34,8.36,0
CUST1810,465412.7434179219,Education,159,15.47,0
CUST1811,585909.2901378971,Car,73,18.54,0
CUST1812,153873.54414327937,Car,112,10.92,0
CUST1813,24465.760870068843,Home,171,13.7,0
CUST1814,514716.02328878234,Car,39,31.56,1
CUST1815,67874.48639030661,Education,107,9.17,0
CUST1816,263137.21681670967,Other,48,12.29,0
CUST1817,26321.990680270195,Business,147,6.03,0
CUST1818,147500.85515881208,Home,164,40.92,0
CUST1819,1086466.5997008246,Car,33,22.85,0
CUST1820,46532.87016702596,Home,10,16.04,0
CUST1821,157778.75947737796,Home,31,11.48,0
CUST1822,111735.42038647094,Car,32,11.2,0
CUST1823,608701.6081238966,Car,137,14.37,0
CUST1824,528789.3938584013,Home,173,21.07,0
CUST1825,87853.36843369404,Education,60,9.66,0
CUST1826,41168.378993147904,Education,116,13.05,0
CUST1827,266636.98946033115,Home,58,25.25,1
CUST1828,122507.14317930445,Business,84,36.77,0
CUST1829,298749.74803386495,Home,109,21.58,0
CUST1830,28161.728576243633,Car,22,11.81,0
CUST1831,55794.22178032909,Business,47,15.22,0
CUST1832,309887.11274276086,Car,93,20.21,0
CUST1833,79681.91863363143,Other,78,14.21,0
CUST1834,507257.18428421376,Home,161,23.47,0
CUST1835,35094.3676382109,Car,14,11.42,0
CUST1836,80671.4351447314,Car,138,36.84,0
CUST1837,1655821.1848399248,Education,93,15.74,0
CUST1838,161882.550998113,Business,136,11.99,0
CUST1839,323476.88397526834,Education,38,22.1,0
CUST1840,70425.96106157263,Business,87,10.08,0
CUST1841,255318.004881901,Home,165,17.71,0
CUST1842,343753.58959452575,Car,136,33.14,0
CUST1843,114393.1743037186,Education,176,8.95,0
CUST1844,461372.55476683483,Car,102,29.84,0
CUST1845,251217.84670107672,Other,35,8.62,0
CUST1846,143214.91628616728,Home,84,24.78,0
CUST1847,223909.16479662055,Car,64,10.24,0
CUST1848,234954.47180169186,Car,6,29.84,0
CUST1849,65241.20719959651,Business,40,12.33,0
CUST1850,148847.49359052654,Other,129,13.76,0
CUST1851,125181.7151174039,Home,155,10.29,0
CUST1852,148082.82358778338,Home,107,4.92,0
CUST1853,377938.63686572784,Car,179,9.29,0
CUST1854,184704.99348093968,Car,120,7.08,0
CUST1855,724673.4671793039,Other,105,5.92,0
CUST1856,106920.4521186172,Car,50,19.05,0
CUST1857,154336.7133737001,Home,84,35.25,0
CUST1858,406565.0915308184,Car,111,40.39,0
CUST1859,217428.06317951897,Car,48,9.2,0
CUST1860,217981.32220419092,Business,151,15.57,0
CUST1861,33703.862740778626,Home,53,29.44,0
CUST1862,147123.61190013893,Home,92,8.54,0
CUST1863,98929.09080272206,Other,62,30.02,0
CUST1864,1848977.0607033202,Home,95,30.27,0
CUST1865,112170.64072487685,Education,139,6.21,0
CUST1866,559613.6869214005,Car,98,5.06,0
CUST1867,301933.3569932816,Car,173,13.46,0
CUST1868,124226.22689880624,Home,82,26.29,0
CUST1869,216060.47259476435,Home,126,7.69,0
CUST1870,478984.0836806011,Car,147,5.93,0
CUST1871,557183.5388732116,Home,80,16.98,0
CUST1872,63705.598982261145,Car,57,22.56,0
CUST1873,123717.2243182078,Home,27,11.7,0
CUST1874,122075.97599985474,Education,81,12.19,0
CUST1875,30738.56552508152,Other,77,22.5,0
CUST1876,247973.70193795735,Home,92,10.64,0
CUST1877,502445.3230339396,Home,107,11.05,0
CUST1878,140144.59143139148,Business,98,18.89,0
CUST1879,356802.97686578886,Education,64,19.98,0
CUST1880,267014.1022595286,Home,14,14.7,0
CUST1881,137760.53627637622,Car,106,34.54,0
CUST1882,58013.9936656147,Home,62,23.92,0
CUST1883,328886.3819191835,Home,179,13.8,0
CUST1884,502006.79730239016,Other,147,8.62,0
CUST1885,309474.75010381354,Business,13,27.0,0
CUST1886,24510.058734462065,Education,17,27.47,0
CUST1887,80910.84048368191,Home,155,15.65,0
CUST1888,38002.923266277634,Home,165,18.89,0
CUST1889,231217.09491120224,Business,141,23.35,0
CUST1890,373136.6681635569,Home,135,36.66,0
CUST1891,49296.20002180303,Car,77,25.63,0
CUST1892,475561.60833642975,Home,120,20.54,0
CUST1893,222706.35577428917,Car,157,26.18,0
CUST1894,312770.75641638774,Home,129,29.24,0
CUST1895,908603.2999778301,Home,115,18.83,1
CUST1896,41847.67720835905,Business,75,26.02,0
CUST1897,598725.2128354867,Education,168,11.73,0
CUST1898,53698.10284003977,Home,93,27.59,0
CUST1899,144789.65659119896,Education,24,11.78,0
CUST1900,496689.3966516848,Home,85,9.93,0
CUST1901,12571736.258625468,Car,94,15.42,0
CUST1902,196493.10514206006,Education,23,8.41,0
CUST1903,245414.97058521214,Home,169,12.2,0
CUST1904,327876.5436488529,Car,116,19.87,0
CUST1905,467079.3526576679,Education,135,18.9,0
CUST1906,52388.02144110069,Other,111,22.64,0
CUST1907,435274.01338098623,Car,125,22.82,0
CUST1908,184095.90483317265,Home,96,19.83,0
CUST1909,169742.78596237532,Home,151,10.74,0
CUST1910,157868.39793946562,Car,178,26.09,0
CUST1911,197935.54281119164,Home,84,15.57,0
CUST1912,745335.4172646559,Car,35,18.54,0
CUST1913,218631.00639083463,Education,57,17.32,0
CUST1914,785348.0598890404,Home,117,36.14,0
CUST1915,69701.20478902121,Home,38,9.05,0
CUST1916,341961.8028999933,Car,35,13.85,0
CUST1917,438147.0675241399,Home,143,21.45,0
CUST1918,304178.8950335949,Other,10,16.63,0
CUST1919,253436.9816067608,Car,31,12.91,0
CUST1920,227994.738044077,Business,11,6.3,0
CUST1921,513195.3363848287,Business,53,14.25,0
CUST1922,450997.07195545564,Business,100,19.71,0
CUST1923,52609.39476001529,Home,64,21.58,0
CUST1924,491937.10393654736,Other,37,15.12,0
CUST1925,153638.1485707165,Home,51,17.98,0
CUST1926,93155.84180665082,Home,176,9.28,0
CUST1927,529610.5413099087,Car,123,19.98,0
CUST1928,161419.38063529477,Home,31,16.52,0
CUST1929,433040.2852898772,Home,26,17.86,0
CUST1930,96428.79463360902,Home,51,14.74,0
CUST1931,20984.26537194015,Home,97,18.29,0
CUST1932,191026.6390603598,Education,162,22.59,0
CUST1933,46403.54157913213,Home,6,18.69,0
CUST1934,370988.2966359819,Car,147,6.61,0
CUST1935,15451885.727599708,Other,51,18.88,0
CUST1936,166587.46537123632,Car,31,13.55,0
CUST1937,42764.04064513683,Education,31,11.54,0
CUST1938,104449.01507885309,Other,145,32.28,0
CUST1939,400231.1530411434,Home,149,10.32,0
CUST1940,61097.20207043746,Car,79,10.92,0
CUST1941,280434.83469053975,Business,14,5.36,0
CUST1942,643514.6588485277,Other,125,33.79,0
CUST1943,304731.07187528803,Education,37,25.68,0
CUST1944,436530.7571669116,Home,169,13.93,0
CUST1945,48844.75265212702,Other,130,22.34,0
CUST1946,92164.5792065071,Home,12,5.4,0
CUST1947,582353.1653941348,Car,165,20.86,0
CUST1948,333909.1853728986,Car,139,10.71,0
CUST1949,275103.1609360784,Car,166,37.97,0
CUST1950,292487.5305393593,Business,75,19.76,0
CUST1951,153694.4477060649,Business,139,17.56,0
CUST1952,31394.94653763753,Education,45,10.91,0
CUST1953,403630.78493282513,Home,122,10.94,0
CUST1954,303855.3023809694,Car,59,22.12,0
CUST1955,180045.94085457947,Education,11,10.86,1
CUST1956,595046.0328233301,Car,88,10.65,0
CUST1957,122428.40443389688,Other,150,33.23,0
CUST1958,107148.96843437148,Business,175,18.99,0
CUST1959,535491.4344021415,Education,82,9.51,0
CUST1960,418622.1219485751,Home,172,21.67,0
CUST1961,200891.19034546733,Education,57,14.3,0
CUST1962,55026.738065188205,Other,18,6.8,0
CUST1963,80540.65294925115,Car,153,12.81,0
CUST1964,286944.1510373503,Business,117,9.73,0
CUST1965,141550.01670571056,Home,61,18.69,0
CUST1966,472694.5841849838,Car,95,11.85,0
CUST1967,768708.2161968565,Education,50,17.21,0
CUST1968,429506.8374568572,Education,158,22.95,0
CUST1969,138521.1554932947,Business,95,53.54,0
CUST1970,408603.03282476595,Home,156,44.25,0
CUST1971,128250.83464815596,Home,137,18.39,0
CUST1972,65710.44935360068,Education,174,16.02,0
CUST1973,28490.87241548179,Home,106,12.21,0
CUST1974,141824.76934247836,Car,110,7.23,0
CUST1975,604706.7514084664,Home,175,5.24,0
CUST1976,88276.0741939982,Home,132,10.79,0
CUST1977,77829.58252927895,Education,36,37.29,0
CUST1978,895150.4611426821,Education,10,36.65,0
CUST1979,26330.506575371644,Home,78,17.04,0
CUST1980,405190.44823632174,Home,139,20.75,0
CUST1981,116919.78843148354,Home,33,12.15,0
CUST1982,29552.175138816347,Car,38,16.2,0
CUST1983,644657.720047623,Home,11,11.16,0
CUST1984,57601.770272461516,Car,85,11.15,0
CUST1985,220617.3744085379,Education,81,22.34,0
CUST1986,100069.9832064741,Education,62,12.15,0
CUST1987,36853.74412546518,Home,89,21.03,0
CUST1988,32802.92591940368,Education,163,15.28,0
CUST1989,50699.21753372878,Other,77,33.41,0
CUST1990,38510.42040411857,Home,49,21.68,0
CUST1991,377361.13627603994,Home,51,18.58,0
CUST1992,186172.1012588932,Car,81,8.04,0
CUST1993,124976.7573655201,Home,77,12.87,0
CUST1994,155479.72460875352,Education,172,16.04,0
CUST1995,681081.3700000239,Business,120,16.9,0
CUST1996,624083.5423300553,Car,34,22.91,0
CUST1997,334410.6336667795,Education,75,18.23,0
CUST1998,560016.255572656,Education,149,9.81,0
CUST1999,116286.25205880725,Home,107,22.11,0
